,timestamp,Storm ID,BASIN,Season,SEASON TC NUMBER,STORMNAME,Latitude (degrees),Longitude (degrees),VMAX (kt),Peak VMAX (kt),ACE,Maximum 24h Intensification,Tropical SST,Local SST,Local Month Mean
1519,2005-12-15 12:00:00,2005-N-25,WP,2005.0,25.0,    BOLAVEN,7.4,127.6,15.0,45.0,0.2035,15.0,27.77425193786621,28.585585,28.684772
558,2005-04-01 12:00:00,2005-S-26,AUS,2005.0,26.0,       NAMU,-10.9,102.4,15.0,125.0,2.9875,45.0,27.780380249023438,28.994602,28.845682
559,2005-10-13 18:00:00,2006-S-1,SI,2006.0,1.0,       NAMU,-9.2,84.2,20.0,40.0,0.11475,15.0,27.84377098083496,27.933111,27.606627
1520,2006-05-07 18:00:00,2006-N-2,WP,2006.0,2.0,     INVEST,8.8,137.6,15.0,125.0,2.78625,35.0,27.642805099487305,28.824533,29.164862
560,2005-11-18 06:00:00,2006-S-3,AUS,2006.0,3.0,     MONICA,-3.7,95.1,15.0,115.0,1.91525,35.0,27.81227684020996,28.838543,28.533665
1521,2006-06-22 18:00:00,2006-N-3,WP,2006.0,3.0,     INVEST,8.2,134.5,15.0,45.0,0.204,10.0,27.647890090942383,29.642735,29.41998
1522,2006-06-29 12:00:00,2006-N-4,WP,2006.0,4.0,     INVEST,5.9,141.0,20.0,130.0,2.892,35.0,27.647890090942383,29.816399,29.482002
561,2006-01-06 18:00:00,2006-S-5,AUS,2006.0,5.0,     NONAME,-12.0,124.4,20.0,60.0,0.33625,20.0,27.728567123413086,29.204401,29.525492
1523,2006-07-07 00:00:00,2006-N-5,WP,2006.0,5.0,    EWINIAR,9.6,143.2,15.0,50.0,0.44625,15.0,27.64582633972168,28.583096,29.234257
562,2006-01-11 06:00:00,2006-S-6,SP,2006.0,6.0,      CLARE,-13.0,178.6,15.0,40.0,0.12,10.0,27.728567123413086,29.378872,29.154446
1524,2006-07-17 00:00:00,2006-N-6,WP,2006.0,6.0,      BILIS,7.6,151.5,15.0,75.0,1.0645,15.0,27.64582633972168,28.841154,29.232458
563,2006-01-13 12:00:00,2006-S-7,SP,2006.0,7.0,        TAM,-13.5,185.5,25.0,60.0,0.18825,30.0,27.728567123413086,29.168736,28.99901
1525,2006-07-28 00:00:00,2006-N-7,WP,2006.0,7.0,     INVEST,12.5,130.0,15.0,70.0,0.52825,20.0,27.64582633972168,28.583681,29.343811
564,2006-01-18 12:00:00,2006-S-8,AUS,2006.0,8.0,      URMIL,-16.0,123.1,25.0,50.0,0.316,15.0,27.728567123413086,28.922539,29.453733
1526,2006-08-04 00:00:00,2006-N-8,WP,2006.0,8.0,     INVEST,7.0,151.3,15.0,140.0,2.0555,50.0,27.649248123168945,28.725136,29.288088
565,2006-01-22 12:00:00,2006-S-9,SI,2006.0,9.0,      DARYL,-14.6,56.5,20.0,100.0,1.34275,30.0,27.728567123413086,27.829185,28.12385
1527,2006-08-03 18:00:00,2006-N-9,WP,2006.0,9.0,     SAOMAI,21.1,152.5,15.0,60.0,0.471,35.0,27.649248123168945,28.939453,29.222885
566,2006-01-27 00:00:00,2006-S-10,AUS,2006.0,10.0,     NONAME,-18.0,147.4,15.0,80.0,0.64175,15.0,27.728567123413086,28.988707,28.633722
1528,2006-08-05 00:00:00,2006-N-10,WP,2006.0,10.0,     NONAME,20.2,133.5,15.0,55.0,0.3365,20.0,27.649248123168945,29.217295,29.23333
567,2006-02-10 18:00:00,2006-S-11,SP,2006.0,11.0,        JIM,-14.9,185.2,25.0,75.0,0.75325,20.0,27.70446014404297,28.323032,28.933203
1529,2006-08-12 06:00:00,2006-N-11,WP,2006.0,11.0,     INVEST,20.4,141.4,20.0,55.0,0.51375,15.0,27.649248123168945,29.251371,29.354269
568,2006-02-18 00:00:00,2006-S-12,SI,2006.0,12.0,     VAIANU,-16.4,51.2,15.0,45.0,0.2,15.0,27.70446014404297,28.151463,28.597858
1530,2006-08-13 06:00:00,2006-N-12,WP,2006.0,12.0,     WUKONG,17.0,126.5,15.0,45.0,0.16,25.0,27.649248123168945,28.837395,29.211771
569,2006-02-22 06:00:00,2006-S-13,AUS,2006.0,13.0,     NONAME,-11.1,144.5,20.0,45.0,0.0955,15.0,27.70446014404297,28.909826,28.950768
570,2006-02-22 12:00:00,2006-S-14,SI,2006.0,14.0,     INVEST,-9.2,81.8,20.0,130.0,2.23375,30.0,27.70446014404297,28.823956,28.535002
1531,2006-09-09 00:00:00,2006-N-14,WP,2006.0,14.0,     NONAME,13.8,138.6,15.0,120.0,2.375,30.0,27.66684913635254,29.93128,29.308737
571,2006-03-01 06:00:00,2006-S-16,SI,2006.0,16.0,       EMMA,-13.0,57.5,15.0,55.0,0.4235,10.0,27.674489974975586,27.772182,28.581345
1532,2006-09-16 00:00:00,2006-N-16,WP,2006.0,16.0,     INVEST,18.7,155.4,15.0,140.0,3.05725,30.0,27.66684913635254,29.074068,29.254831
572,2006-03-16 12:00:00,2006-S-17,AUS,2006.0,17.0,       DIWA,-12.9,159.4,20.0,115.0,0.66175,50.0,27.674489974975586,29.402212,29.210943
573,2006-03-18 00:00:00,2006-S-18,SP,2006.0,18.0,      LARRY,-13.9,171.8,15.0,80.0,0.90125,25.0,27.674489974975586,29.139423,29.198782
1533,2006-09-25 06:00:00,2006-N-18,WP,2006.0,18.0,     NONAME,11.5,128.4,20.0,125.0,2.1865,60.0,27.66684913635254,29.018713,29.16427
574,2006-03-19 00:00:00,2006-S-19,AUS,2006.0,19.0,       WATI,-11.2,118.5,15.0,115.0,1.445,40.0,27.674489974975586,28.90795,29.234224
575,2006-03-23 12:00:00,2006-S-20,AUS,2006.0,20.0,     NONAME,-14.1,128.6,15.0,120.0,1.505,60.0,27.674489974975586,29.143814,29.856619
576,2006-04-03 00:00:00,2006-S-21,AUS,2006.0,21.0,     GLENDA,-15.6,114.3,15.0,55.0,0.31175,20.0,27.652494430541992,28.092506,29.058622
1534,2006-10-08 12:00:00,2006-N-21,WP,2006.0,21.0,     INVEST,13.2,159.3,20.0,90.0,1.24825,25.0,27.68217658996582,29.127151,29.085934
577,2006-04-03 12:00:00,2006-S-22,SI,2006.0,22.0,     HUBERT,-8.4,86.5,15.0,50.0,0.51275,10.0,27.652494430541992,28.857246,28.811613
1535,2006-10-25 00:00:00,2006-N-22,WP,2006.0,22.0,     SOULIK,11.5,142.6,15.0,140.0,2.472,55.0,27.68217658996582,29.025375,29.282986
578,2006-04-16 18:00:00,2006-S-23,AUS,2006.0,23.0,       ELIA,-11.1,150.8,25.0,155.0,3.2105,35.0,27.652494430541992,29.019932,28.668234
1536,2006-11-07 06:00:00,2006-N-23,WP,2006.0,23.0,    CIMARON,15.9,142.7,15.0,125.0,1.2145,70.0,27.72459602355957,28.627937,28.833168
1537,2006-11-24 12:00:00,2006-N-24,WP,2006.0,24.0,      CHEBI,6.1,149.8,15.0,135.0,2.59325,60.0,27.72459602355957,29.076845,29.496897
1538,2006-12-06 00:00:00,2006-N-25,WP,2006.0,25.0,     DURIAN,8.3,142.3,15.0,100.0,1.37775,35.0,27.779043197631836,28.909285,28.927425
579,2006-10-20 12:00:00,2007-S-1,SP,2007.0,1.0,   BOLOETSE,-9.5,167.9,20.0,115.0,1.0185,35.0,27.68217658996582,28.971502,28.837353
1539,2007-03-30 18:00:00,2007-N-1,WP,2007.0,1.0,      MARIA,6.6,158.2,20.0,100.0,0.81475,35.0,27.890714645385742,28.831612,28.606934
580,2006-11-18 18:00:00,2007-S-2,SP,2007.0,2.0,    INDLALA,-12.1,162.6,20.0,70.0,0.438,20.0,27.72459602355957,28.516687,28.448347
1540,2007-05-15 00:00:00,2007-N-2,WP,2007.0,2.0,     INVEST,7.8,146.7,15.0,130.0,1.79175,30.0,27.90300178527832,29.336655,29.141754
1541,2007-07-06 18:00:00,2007-N-4,WP,2007.0,4.0,     INVEST,4.2,148.3,15.0,125.0,2.11875,35.0,27.892343521118164,29.416712,29.310516
582,2006-12-16 00:00:00,2007-S-5,SI,2007.0,5.0,     NONAME,-7.3,69.1,15.0,135.0,2.936,70.0,27.779043197631836,29.054815,28.651821
1542,2007-07-27 00:00:00,2007-N-5,WP,2007.0,5.0,     MAN-YI,20.1,155.4,15.0,120.0,1.704,30.0,27.892343521118164,29.900024,29.14306
583,2006-12-29 12:00:00,2007-S-6,SI,2007.0,6.0,     INVEST,-12.2,57.8,25.0,65.0,0.595,25.0,27.779043197631836,28.011969,27.757935
584,2006-12-31 00:00:00,2007-S-7,AUS,2007.0,7.0,     CLOVIS,-11.9,114.3,15.0,40.0,0.10925,10.0,27.779043197631836,29.220718,28.754982
1543,2007-08-04 06:00:00,2007-N-7,WP,2007.0,7.0,     NONAME,17.8,138.2,15.0,70.0,0.46825,20.0,27.871627807617188,29.582825,29.396929
585,2007-01-21 06:00:00,2007-S-8,SP,2007.0,8.0,     ISOBEL,-11.6,195.2,20.0,60.0,0.202,25.0,27.835960388183594,29.47483,29.045168
586,2007-01-21 06:00:00,2007-S-9,SP,2007.0,9.0,       ZITA,-11.9,183.1,20.0,65.0,0.42175,40.0,27.835960388183594,29.893301,29.195875
1544,2007-08-11 00:00:00,2007-N-9,WP,2007.0,9.0,      WUTIP,18.6,136.1,15.0,140.0,2.994,40.0,27.871627807617188,29.45125,29.319876
587,2007-01-28 06:00:00,2007-S-10,SI,2007.0,10.0,     INVEST,-8.5,66.7,30.0,115.0,2.41175,25.0,27.835960388183594,29.391228,28.47578
1545,2007-08-28 12:00:00,2007-N-10,WP,2007.0,10.0,   KONG-REY,19.8,155.1,20.0,80.0,2.01225,30.0,27.871627807617188,29.532703,29.208212
1546,2007-09-06 06:00:00,2007-N-11,WP,2007.0,11.0,     INVEST,25.1,160.1,20.0,65.0,0.50475,15.0,27.842424392700195,28.468681,28.50543
588,2007-02-02 18:00:00,2007-S-12,AUS,2007.0,12.0,     INVEST,-14.8,138.3,30.0,50.0,0.17775,15.0,27.867835998535156,29.545084,30.077219
1547,2007-09-11 06:00:00,2007-N-12,WP,2007.0,12.0,      DANAS,18.3,139.8,15.0,125.0,1.23175,50.0,27.842424392700195,29.769882,29.335224
589,2007-02-05 18:00:00,2007-S-13,SI,2007.0,13.0,     NELSON,-19.1,50.2,20.0,55.0,0.29075,20.0,27.867835998535156,28.982468,28.411543
1548,2007-09-14 06:00:00,2007-N-13,WP,2007.0,13.0,     INVEST,16.3,134.2,20.0,135.0,1.32075,50.0,27.842424392700195,29.716152,29.24799
590,2007-02-11 18:00:00,2007-S-14,SI,2007.0,14.0,     INVEST,-10.2,70.6,20.0,120.0,1.9565,35.0,27.867835998535156,29.16026,28.675419
591,2007-02-19 06:00:00,2007-S-15,SI,2007.0,15.0,      FAVIO,-16.4,79.4,15.0,105.0,2.46275,30.0,27.867835998535156,27.997208,27.853437
1549,2007-09-22 18:00:00,2007-N-15,WP,2007.0,15.0,     INVEST,20.4,116.9,20.0,45.0,0.1255,15.0,27.842424392700195,28.757778,28.486616
592,2007-02-20 18:00:00,2007-S-16,AUS,2007.0,16.0,     GAMEDE,-9.9,91.5,25.0,80.0,0.829,20.0,27.867835998535156,29.031317,28.456785
1550,2007-09-29 06:00:00,2007-N-16,WP,2007.0,16.0,  FRANCISCO,15.8,119.4,20.0,70.0,0.566,20.0,27.842424392700195,29.119057,28.980066
593,2007-02-28 06:00:00,2007-S-17,AUS,2007.0,17.0,      HUMBA,-12.1,134.5,25.0,110.0,1.048,40.0,27.867835998535156,29.288004,29.506441
1551,2007-10-01 12:00:00,2007-N-17,WP,2007.0,17.0,     NONAME,17.2,131.0,25.0,130.0,2.474,35.0,27.80597496032715,28.537457,28.833569
594,2007-03-03 00:00:00,2007-S-18,AUS,2007.0,18.0,     GEORGE,-13.7,117.8,20.0,75.0,0.72225,20.0,27.890714645385742,28.733213,29.351484
1552,2007-10-09 00:00:00,2007-N-18,WP,2007.0,18.0,      KROSA,18.8,180.6,15.0,40.0,0.17225,15.0,27.80597496032715,28.322725,28.198305
595,2007-03-07 00:00:00,2007-S-19,SI,2007.0,19.0,      JACOB,-11.6,66.1,15.0,120.0,1.2805,40.0,27.890714645385742,28.71105,28.77864
1553,2007-10-18 06:00:00,2007-N-19,WP,2007.0,19.0,     INVEST,18.5,147.9,20.0,115.0,1.01625,50.0,27.80597496032715,29.241615,29.074188
596,2007-03-24 06:00:00,2007-S-20,AUS,2007.0,20.0,     INVEST,-16.2,120.5,25.0,105.0,0.637,45.0,27.890714645385742,28.636969,29.605993
1554,2007-10-24 18:00:00,2007-N-20,WP,2007.0,20.0,     INVEST,17.5,135.6,15.0,40.0,0.082,20.0,27.80597496032715,28.928577,28.963593
597,2007-03-24 18:00:00,2007-S-21,AUS,2007.0,21.0,       KARA,-11.7,157.0,20.0,70.0,0.44575,20.0,27.890714645385742,29.583887,29.28504
1555,2007-11-01 18:00:00,2007-N-21,WP,2007.0,21.0,      FAXAI,17.7,132.9,15.0,75.0,0.7865,25.0,27.746017456054688,28.405352,28.319885
598,2007-03-28 00:00:00,2007-S-22,SI,2007.0,22.0,      BECKY,-13.4,76.0,15.0,110.0,1.677,40.0,27.890714645385742,28.46991,28.636766
599,2007-04-02 18:00:00,2007-S-23,SP,2007.0,23.0,       JAYA,-13.6,177.0,15.0,55.0,0.24,20.0,27.90874481201172,29.273985,29.095652
1556,2007-11-18 12:00:00,2007-N-23,WP,2007.0,23.0,      TAPAH,8.6,128.1,20.0,80.0,0.87125,20.0,27.746017456054688,29.123482,29.080263
1557,2007-11-20 00:00:00,2007-N-24,WP,2007.0,24.0,     INVEST,11.6,138.3,20.0,95.0,1.51575,25.0,27.746017456054688,29.500883,29.105436
600,2007-07-28 12:00:00,2008-S-1,SI,2008.0,1.0,     INVEST,-5.9,86.6,30.0,40.0,0.11025,10.0,27.892343521118164,28.357672,28.40652
601,2007-11-13 00:00:00,2008-S-2,AUS,2008.0,2.0,   NICHOLAS,-11.0,149.6,25.0,75.0,0.54975,25.0,27.746017456054688,27.849058,27.775354
1560,2008-04-13 00:00:00,2008-N-2,WP,2008.0,2.0,     JANGMI,8.1,127.0,15.0,100.0,1.0865,25.0,27.506723403930664,28.855654,28.649538
602,2007-11-12 18:00:00,2008-S-3,AUS,2008.0,3.0,      DURGA,-6.2,93.2,15.0,60.0,0.55925,20.0,27.746017456054688,28.27914,28.15489
1561,2008-05-06 18:00:00,2008-N-3,WP,2008.0,3.0,     INVEST,7.2,134.2,20.0,135.0,1.81125,50.0,27.49558448791504,29.107988,29.311705
603,2007-11-17 12:00:00,2008-S-4,SI,2008.0,4.0,  LEE-ARIEL,-6.2,75.5,25.0,65.0,0.6965,20.0,27.746017456054688,28.659094,28.354467
1562,2008-05-13 18:00:00,2008-N-4,WP,2008.0,4.0,     INVEST,16.2,125.1,20.0,40.0,0.1195,10.0,27.49558448791504,28.859253,29.123713
604,2007-12-03 12:00:00,2008-S-5,SP,2008.0,5.0,     BONGWE,-12.5,184.0,20.0,110.0,1.1,45.0,27.67991065979004,29.085243,29.074823
1563,2008-05-14 06:00:00,2008-N-5,WP,2008.0,5.0,     INVEST,11.5,115.6,20.0,75.0,0.52075,20.0,27.49558448791504,28.718756,29.752668
605,2007-12-12 12:00:00,2008-S-6,SI,2008.0,6.0,     INVEST,-13.4,70.3,25.0,40.0,0.43875,10.0,27.67991065979004,27.525995,27.611084
1564,2008-05-26 00:00:00,2008-N-6,WP,2008.0,6.0,     INVEST,9.9,140.8,20.0,125.0,2.0995,60.0,27.49558448791504,28.966211,28.999386
606,2007-12-17 12:00:00,2008-S-7,SI,2008.0,7.0,     CELINA,-12.1,87.7,25.0,50.0,0.27275,15.0,27.67991065979004,27.751205,27.507244
1565,2008-06-17 06:00:00,2008-N-7,WP,2008.0,7.0,      NAKRI,7.5,135.1,15.0,110.0,1.2255,35.0,27.4755802154541,29.02981,29.428135
607,2007-12-26 00:00:00,2008-S-8,AUS,2008.0,8.0,       DAMA,-9.5,115.7,15.0,60.0,0.4935,25.0,27.67991065979004,29.700344,29.074518
1566,2008-07-11 06:00:00,2008-N-8,WP,2008.0,8.0,     INVEST,20.1,126.1,15.0,90.0,0.657,35.0,27.48055076599121,29.009714,29.364595
608,2007-12-29 12:00:00,2008-S-9,SI,2008.0,9.0,    MELANIE,-19.6,42.6,15.0,40.0,0.255,15.0,27.67991065979004,29.61888,28.68258
1567,2008-07-23 18:00:00,2008-N-9,WP,2008.0,9.0,     INVEST,21.5,133.4,15.0,95.0,0.75925,20.0,27.48055076599121,29.578154,29.385649
609,2007-12-30 18:00:00,2008-S-10,AUS,2008.0,10.0,     INVEST,-14.6,134.4,25.0,50.0,0.26675,15.0,27.67991065979004,31.038895,30.691813
1568,2008-08-03 18:00:00,2008-N-10,WP,2008.0,10.0,     NONAME,20.0,120.4,25.0,50.0,0.22125,15.0,27.499391555786133,28.498606,29.070576
610,2008-01-08 00:00:00,2008-S-11,SP,2008.0,11.0,      HELEN,-18.2,184.2,15.0,50.0,0.171,20.0,27.61609649658203,27.64296,28.02789
611,2008-01-15 12:00:00,2008-S-12,SP,2008.0,12.0,      ELISA,-15.4,162.8,20.0,105.0,1.03125,30.0,27.61609649658203,28.906836,28.74849
1569,2008-08-12 18:00:00,2008-N-12,WP,2008.0,12.0,     NONAME,22.4,134.3,15.0,55.0,0.33875,30.0,27.499391555786133,29.477036,29.09291
612,2008-01-23 12:00:00,2008-S-13,SI,2008.0,13.0,       FUNA,-11.8,49.1,15.0,85.0,0.7355,25.0,27.61609649658203,28.494267,28.57672
1570,2008-08-16 00:00:00,2008-N-13,WP,2008.0,13.0,   VONGFONG,13.2,146.8,15.0,100.0,1.1225,25.0,27.499391555786133,29.73532,29.307281
613,2008-01-26 00:00:00,2008-S-14,SI,2008.0,14.0,     INVEST,-10.2,61.9,25.0,90.0,0.884,30.0,27.61609649658203,28.808159,28.446585
614,2008-01-26 00:00:00,2008-S-15,SP,2008.0,15.0,       GULA,-12.1,178.1,20.0,100.0,1.66675,25.0,27.61609649658203,28.750402,29.267338
1571,2008-09-07 12:00:00,2008-N-15,WP,2008.0,15.0,   FOURTEEN,15.8,127.6,20.0,125.0,3.11225,45.0,27.52043914794922,29.251396,29.114649
615,2008-02-02 06:00:00,2008-S-16,SI,2008.0,16.0,       GENE,-10.6,83.3,15.0,130.0,3.26025,40.0,27.563650131225586,28.056639,28.483648
616,2008-02-03 12:00:00,2008-S-17,AUS,2008.0,17.0,      HONDO,-14.4,100.5,15.0,40.0,0.27875,10.0,27.563650131225586,27.765043,27.806742
617,2008-02-05 12:00:00,2008-S-18,SI,2008.0,18.0,     NONAME,-10.2,55.3,20.0,125.0,2.559,30.0,27.563650131225586,27.726665,28.488398
1572,2008-09-17 12:00:00,2008-N-18,WP,2008.0,18.0,     INVEST,17.4,142.9,20.0,125.0,1.48675,25.0,27.52043914794922,30.027143,29.379906
618,2008-02-10 18:00:00,2008-S-19,AUS,2008.0,19.0,       IVAN,-16.0,122.2,15.0,80.0,1.28875,20.0,27.563650131225586,29.443178,29.394022
1573,2008-09-23 12:00:00,2008-N-19,WP,2008.0,19.0,    HAGUPIT,11.7,139.6,25.0,140.0,2.087,40.0,27.52043914794922,29.862246,29.265278
1574,2008-09-27 18:00:00,2008-N-20,WP,2008.0,20.0,     INVEST,15.4,112.9,15.0,55.0,0.14225,25.0,27.52043914794922,28.91163,28.742643
619,2008-02-26 12:00:00,2008-S-21,AUS,2008.0,21.0,     NONAME,-14.8,131.4,15.0,65.0,0.72575,20.0,27.563650131225586,30.153723,30.107767
1575,2008-09-27 18:00:00,2008-N-21,WP,2008.0,21.0,     INVEST,8.2,139.4,15.0,40.0,0.26475,20.0,27.52043914794922,29.819263,29.230228
620,2008-03-02 06:00:00,2008-S-22,SI,2008.0,22.0,    OPHELIA,-10.0,64.4,20.0,110.0,2.248,25.0,27.534563064575195,28.55482,28.836472
621,2008-03-06 00:00:00,2008-S-23,AUS,2008.0,23.0,      JOKWE,-12.6,91.7,15.0,115.0,1.133,40.0,27.534563064575195,27.664867,28.200571
1576,2008-10-17 18:00:00,2008-N-23,WP,2008.0,23.0,  TWENTYTWO,20.3,152.2,15.0,45.0,0.137,20.0,27.548025131225586,29.34582,28.882534
1577,2008-11-05 18:00:00,2008-N-24,WP,2008.0,24.0,     INVEST,9.6,126.1,20.0,55.0,0.33075,20.0,27.581491470336914,29.071205,28.91702
1578,2008-11-14 18:00:00,2008-N-25,WP,2008.0,25.0,     MAYSAK,23.4,146.1,15.0,40.0,0.096,15.0,27.581491470336914,28.18995,27.575785
622,2008-03-23 18:00:00,2008-S-26,AUS,2008.0,26.0,       LOLA,-11.9,102.0,25.0,100.0,0.96375,30.0,27.534563064575195,28.534752,28.660128
1579,2008-11-14 18:00:00,2008-N-26,WP,2008.0,26.0,     INVEST,7.7,122.2,20.0,40.0,0.109,15.0,27.581491470336914,29.055466,29.01067
623,2008-04-20 00:00:00,2008-S-28,AUS,2008.0,28.0,     INVEST,-8.4,96.3,20.0,50.0,0.23775,25.0,27.506723403930664,28.915657,28.985817
624,2008-04-21 06:00:00,2008-S-29,SI,2008.0,29.0,     INVEST,-8.0,85.5,20.0,40.0,0.2,10.0,27.506723403930664,28.396185,28.89423
625,2008-10-15 18:00:00,2009-S-1,SI,2009.0,1.0,      ELNUS,-5.4,70.4,20.0,50.0,0.369,15.0,27.548025131225586,28.268633,28.253296
1581,2009-04-30 18:00:00,2009-N-1,WP,2009.0,1.0,     INVEST,13.0,124.4,15.0,115.0,1.376,50.0,27.66228485107422,28.749296,28.355015
626,2008-11-18 00:00:00,2009-S-2,AUS,2009.0,2.0,   NINETEEN,-8.8,91.3,20.0,60.0,0.22975,20.0,27.581491470336914,27.59349,27.611012
1582,2009-05-02 18:00:00,2009-N-2,WP,2009.0,2.0,     INVEST,9.9,111.2,20.0,90.0,0.7635,25.0,27.693315505981445,28.572569,29.471209
627,2008-11-18 00:00:00,2009-S-3,SI,2009.0,3.0,    KIRRILY,-8.8,78.0,20.0,40.0,0.09675,10.0,27.581491470336914,28.26145,28.100773
1583,2009-06-13 06:00:00,2009-N-3,WP,2009.0,3.0,     INVEST,9.7,130.8,20.0,75.0,0.5845,15.0,27.736665725708008,29.46352,29.474411
628,2008-12-13 12:00:00,2009-S-4,SI,2009.0,4.0,     INVEST,-10.4,76.5,20.0,55.0,0.381,15.0,27.59769630432129,28.267057,28.348001
1584,2009-06-22 00:00:00,2009-N-4,WP,2009.0,4.0,      LINFA,10.0,132.3,15.0,45.0,0.27775,15.0,27.736665725708008,29.45296,29.45603
629,2008-12-17 06:00:00,2009-S-5,AUS,2009.0,5.0,      CINDA,-12.8,127.4,20.0,110.0,1.62125,50.0,27.59769630432129,30.107674,30.25838
630,2009-01-08 06:00:00,2009-S-6,SI,2009.0,6.0,     INVEST,-14.1,70.7,25.0,55.0,0.3165,15.0,27.617151260375977,28.386389,28.22798
631,2009-01-10 18:00:00,2009-S-7,AUS,2009.0,7.0,      DONGO,-16.4,139.5,15.0,40.0,0.066,25.0,27.617151260375977,29.299147,30.412397
1585,2009-07-15 06:00:00,2009-N-7,WP,2009.0,7.0,        SIX,14.7,128.0,20.0,65.0,0.33875,25.0,27.764780044555664,29.456593,29.433912
632,2009-01-16 12:00:00,2009-S-8,SI,2009.0,8.0,  CHARLOTTE,-14.9,58.4,15.0,40.0,0.254,15.0,27.617151260375977,28.90917,27.965998
1586,2009-08-01 18:00:00,2009-N-8,WP,2009.0,8.0,     MOLAVE,18.0,119.6,20.0,45.0,0.219,15.0,27.783828735351562,28.81044,29.039753
633,2009-01-17 18:00:00,2009-S-9,SI,2009.0,9.0,       ERIC,-20.6,42.7,20.0,115.0,0.82075,50.0,27.617151260375977,30.172207,29.140482
1587,2009-08-03 06:00:00,2009-N-9,WP,2009.0,9.0,     INVEST,20.4,135.4,15.0,80.0,0.86025,20.0,27.783828735351562,29.558691,29.241867
634,2009-01-24 18:00:00,2009-S-10,AUS,2009.0,10.0,       ASMA,-18.1,120.1,20.0,50.0,0.17425,25.0,27.617151260375977,29.220913,29.283613
1588,2009-08-06 18:00:00,2009-N-10,WP,2009.0,10.0,     KUJIRA,19.2,140.3,20.0,40.0,0.25,10.0,27.783828735351562,29.699047,29.41391
1589,2009-08-15 18:00:00,2009-N-11,WP,2009.0,11.0,     INVEST,11.4,162.5,20.0,120.0,2.769,35.0,27.783828735351562,29.483702,29.039064
1590,2009-08-26 06:00:00,2009-N-12,WP,2009.0,12.0,      VAMCO,20.1,151.1,15.0,65.0,0.5345,25.0,27.783828735351562,29.613361,29.312668
635,2009-01-31 18:00:00,2009-S-13,SI,2009.0,13.0,      ELLIE,-14.7,70.6,20.0,120.0,2.0105,30.0,27.617151260375977,28.227697,28.052794
1591,2009-09-03 06:00:00,2009-N-13,WP,2009.0,13.0,    KROVANH,17.0,128.3,20.0,50.0,0.44525,15.0,27.795801162719727,29.150478,29.079855
636,2009-02-04 06:00:00,2009-S-14,AUS,2009.0,14.0,       GAEL,-14.9,119.7,15.0,55.0,0.37025,20.0,27.631759643554688,28.9063,29.248392
637,2009-02-15 00:00:00,2009-S-15,SP,2009.0,15.0,     FREDDY,-16.5,173.0,20.0,40.0,0.14975,10.0,27.631759643554688,28.800043,28.90421
1592,2009-09-11 12:00:00,2009-N-15,WP,2009.0,15.0,     INVEST,13.4,155.0,15.0,140.0,3.44575,55.0,27.795801162719727,29.58727,29.332193
638,2009-02-20 00:00:00,2009-S-16,SI,2009.0,16.0,      INNIS,-10.7,74.7,15.0,65.0,0.3965,20.0,27.631759643554688,29.072535,28.71961
1593,2009-09-11 06:00:00,2009-N-16,WP,2009.0,16.0,     INVEST,13.9,129.6,15.0,75.0,0.28275,25.0,27.795801162719727,28.944937,29.160818
1594,2009-09-25 00:00:00,2009-N-17,WP,2009.0,17.0,      KOPPU,14.3,128.8,15.0,90.0,0.657,30.0,27.795801162719727,28.967615,29.154198
639,2009-03-04 18:00:00,2009-S-18,AUS,2009.0,18.0,  GABRIELLE,-12.6,148.2,15.0,135.0,2.4685,45.0,27.642099380493164,29.04677,28.837536
1595,2009-09-27 00:00:00,2009-N-19,WP,2009.0,19.0,   EIGHTEEN,9.9,147.5,15.0,135.0,2.495,50.0,27.795801162719727,29.361591,29.332449
640,2009-03-10 00:00:00,2009-S-20,SP,2009.0,20.0,     INVEST,-18.6,203.8,25.0,55.0,0.34275,25.0,27.642099380493164,28.585709,28.40355
1596,2009-09-28 12:00:00,2009-N-20,WP,2009.0,20.0,   CHAN-HOM,7.3,163.8,20.0,150.0,4.1415,55.0,27.795801162719727,29.892605,29.411478
641,2009-03-16 00:00:00,2009-S-21,SP,2009.0,21.0,       JONI,-17.7,196.8,20.0,60.0,0.35025,15.0,27.642099380493164,28.931225,28.502762
1597,2009-10-08 00:00:00,2009-N-21,WP,2009.0,21.0,      MELOR,15.6,143.2,20.0,55.0,0.38375,15.0,27.819875717163086,28.986588,29.217653
642,2009-03-16 18:00:00,2009-S-22,AUS,2009.0,22.0,        KEN,-12.6,121.5,20.0,100.0,1.38375,35.0,27.642099380493164,29.50438,29.400295
1598,2009-10-13 18:00:00,2009-N-22,WP,2009.0,22.0,     INVEST,9.6,153.5,20.0,140.0,3.2335,30.0,27.819875717163086,29.359291,29.32423
643,2009-03-23 06:00:00,2009-S-23,AUS,2009.0,23.0,       ILSA,-14.6,156.2,15.0,45.0,0.1185,20.0,27.642099380493164,29.328056,28.9013
1599,2009-10-25 18:00:00,2009-N-23,WP,2009.0,23.0,     INVEST,11.8,152.7,20.0,90.0,1.31325,30.0,27.819875717163086,29.14336,29.244246
644,2009-03-23 06:00:00,2009-S-24,SI,2009.0,24.0,     JASPER,-18.4,41.0,20.0,65.0,0.3355,20.0,27.642099380493164,29.457811,29.26016
